File Name,Error (degree)
r00019_17_08_17_0142.jpg,1.4476
r00020_17_08_17_0142.jpg,1.647
r00020_17_08_17_0143.jpg,1.5363
r00020_17_08_17_0144.jpg,1.4502
r00020_17_08_17_0145.jpg,1.6079
r00020_17_08_17_0146.jpg,1.4927
r00020_17_08_17_0147.jpg,2.0576
r00020_17_08_17_0148.jpg,1.9385
r00020_17_08_17_0149.jpg,1.8863
r00020_17_08_17_0150.jpg,1.9208
r00020_17_08_17_0151.jpg,2.0454
r00020_17_08_17_0152.jpg,2.0515
r00020_17_08_17_0153.jpg,1.8951
r00020_17_08_17_0154.jpg,1.5542
r00021_17_08_17_0154.jpg,1.5326
r00021_17_08_17_0155.jpg,1.3322
r00021_17_08_17_0156.jpg,1.4688
r00021_17_08_17_0157.jpg,1.4735
r00021_17_08_17_0158.jpg,1.9921
r00021_17_08_17_0159.jpg,2.075
r00021_17_08_17_0200.jpg,1.9034
r00021_17_08_17_0201.jpg,2.0454
r00021_17_08_17_0202.jpg,2.0576
r00021_17_08_17_0203.jpg,2.0826
r00021_17_08_17_0204.jpg,2.2197
r00021_17_08_17_0205.jpg,1.4321
r00021_17_08_17_0206.jpg,1.5862
r00022_17_08_17_0206.jpg,1.3915
r00022_17_08_17_0207.jpg,1.5862
r00022_17_08_17_0208.jpg,2.075
r00022_17_08_17_0209.jpg,1.5389
r00022_17_08_17_0210.jpg,2.0096
r00022_17_08_17_0211.jpg,1.9505
r00022_17_08_17_0212.jpg,1.915
r00022_17_08_17_0213.jpg,2.0576
r00022_17_08_17_0214.jpg,1.8358
r00022_17_08_17_0215.jpg,1.8717
r00022_17_08_17_0216.jpg,1.9863
r00022_17_08_17_0217.jpg,1.5724
r00022_17_08_17_0218.jpg,1.4548
r00023_17_08_17_0218.jpg,1.6424
r00023_17_08_17_0219.jpg,1.5298
r00023_17_08_17_0220.jpg,1.6103
r00023_17_08_17_0221.jpg,1.4641
r00023_17_08_17_0222.jpg,1.6483
r00023_17_08_17_0223.jpg,1.9921
r00023_17_08_17_0224.jpg,1.9445
r00023_17_08_17_0225.jpg,2.0601
r00023_17_08_17_0226.jpg,1.8717
r00023_17_08_17_0227.jpg,1.8126
r00023_17_08_17_0228.jpg,2.1355
r00023_17_08_17_0229.jpg,2.0273
r00023_17_08_17_0230.jpg,1.4927
r00024_17_08_17_0230.jpg,2.0454
r00024_17_08_17_0231.jpg,1.4783
r00024_17_08_17_0232.jpg,1.6366
r00024_17_08_17_0233.jpg,1.9818
r00024_17_08_17_0234.jpg,2.0273
r00024_17_08_17_0235.jpg,2.0037
r00024_17_08_17_0236.jpg,1.853
r00024_17_08_17_0237.jpg,1.8422
r00024_17_08_17_0238.jpg,2.0388
r00024_17_08_17_0239.jpg,1.9162
r00024_17_08_17_0240.jpg,2.0154
r00024_17_08_17_0241.jpg,1.8951
r00024_17_08_17_0242.jpg,1.6192
r00025_17_08_17_0242.jpg,2.0655
r00025_17_08_17_0243.jpg,1.5018
r00025_17_08_17_0244.jpg,1.4751
r00025_17_08_17_0245.jpg,1.4548
r00025_17_08_17_0246.jpg,2.2283
r00025_17_08_17_0247.jpg,1.9979
r00025_17_08_17_0248.jpg,2.1747
r00025_17_08_17_0249.jpg,1.9234
r00025_17_08_17_0250.jpg,2.0868
r00025_17_08_17_0251.jpg,2.1693
r00025_17_08_17_0252.jpg,1.9626
r00025_17_08_17_0253.jpg,1.5552
r00025_17_08_17_0254.jpg,1.4688
r00026_17_08_17_0254.jpg,1.4927
r00026_17_08_17_0255.jpg,1.5074
r00026_17_08_17_0256.jpg,1.5074
r00026_17_08_17_0257.jpg,1.5429
r00026_17_08_17_0258.jpg,1.6079
r00026_17_08_17_0259.jpg,1.5482
r00026_17_08_17_0300.jpg,2.0763
r00026_17_08_17_0301.jpg,2.0515
r00026_17_08_17_0302.jpg,2.0515
r00026_17_08_17_0303.jpg,1.8813
r00026_17_08_17_0304.jpg,1.4634
r00026_17_08_17_0305.jpg,1.5074
r00026_17_08_17_0306.jpg,1.5174
r00027_17_08_17_0306.jpg,1.6523
r00027_17_08_17_0307.jpg,1.5786
r00027_17_08_17_0308.jpg,1.3694
r00027_17_08_17_0309.jpg,1.5304
r00027_17_08_17_0310.jpg,1.4906
r00027_17_08_17_0311.jpg,1.8951
r00027_17_08_17_0312.jpg,1.9525
r00027_17_08_17_0313.jpg,2.2168
r00027_17_08_17_0314.jpg,2.0889
r00027_17_08_17_0315.jpg,1.9749
r00027_17_08_17_0316.jpg,1.4581
r00027_17_08_17_0317.jpg,1.5429
r00027_17_08_17_0318.jpg,1.5694
r00028_17_08_17_0318.jpg,1.4119
r00028_17_08_17_0319.jpg,1.4086
r00028_17_08_17_0320.jpg,1.5911
r00028_17_08_17_0321.jpg,1.4381
r00028_17_08_17_0322.jpg,1.5542
r00028_17_08_17_0323.jpg,1.9979
r00028_17_08_17_0324.jpg,2.1146
r00028_17_08_17_0325.jpg,2.0763
r00028_17_08_17_0326.jpg,1.864
r00028_17_08_17_0327.jpg,1.9979
r00028_17_08_17_0328.jpg,1.4321
r00028_17_08_17_0329.jpg,1.5074
r00028_17_08_17_0330.jpg,1.4851
r00029_17_08_17_0330.jpg,1.7098
r00029_17_08_17_0331.jpg,1.5378
r00029_17_08_17_0332.jpg,1.5275
r00029_17_08_17_0333.jpg,1.3639
r00029_17_08_17_0334.jpg,1.6847
r00029_17_08_17_0335.jpg,2.0393
r00029_17_08_17_0336.jpg,1.9818
r00029_17_08_17_0337.jpg,2.0638
r00029_17_08_17_0338.jpg,1.9208
r00029_17_08_17_0339.jpg,2.0257
r00029_17_08_17_0340.jpg,1.6663
r00029_17_08_17_0341.jpg,1.3923
r00029_17_08_17_0342.jpg,1.5074
r00030_17_08_17_0342.jpg,1.5747
r00030_17_08_17_0343.jpg,1.5814
r00030_17_08_17_0344.jpg,1.4976
r00030_17_08_17_0345.jpg,1.5326
r00030_17_08_17_0346.jpg,1.4424
r00030_17_08_17_0347.jpg,1.4321
r00030_17_08_17_0348.jpg,2.1427
r00030_17_08_17_0349.jpg,2.4219
r00030_17_08_17_0350.jpg,1.8807
r00030_17_08_17_0351.jpg,1.892
r00030_17_08_17_0352.jpg,2.0273
r00030_17_08_17_0353.jpg,1.4321
r00030_17_08_17_0354.jpg,1.5246
r00031_17_08_17_0354.jpg,1.6683
r00031_17_08_17_0355.jpg,1.3547
r00031_17_08_17_0356.jpg,1.9326
r00031_17_08_17_0357.jpg,1.6308
r00031_17_08_17_0358.jpg,1.6418
r00031_17_08_17_0359.jpg,1.5814
r00031_17_08_17_0400.jpg,2.1017
r00031_17_08_17_0401.jpg,2.0454
r00031_17_08_17_0402.jpg,2.0096
r00031_17_08_17_0403.jpg,2.0393
r00031_17_08_17_0404.jpg,2.0154
r00031_17_08_17_0405.jpg,1.4879
r00031_17_08_17_0406.jpg,1.601
r00032_17_08_17_0406.jpg,1.3694
r00032_17_08_17_0407.jpg,1.5253
r00032_17_08_17_0408.jpg,1.6785
r00032_17_08_17_0409.jpg,1.4169
r00032_17_08_17_0410.jpg,1.4976
r00032_17_08_17_0411.jpg,1.9565
r00032_17_08_17_0412.jpg,1.9874
r00032_17_08_17_0413.jpg,2.0953
r00032_17_08_17_0414.jpg,2.0576
r00032_17_08_17_0415.jpg,2.0393
r00032_17_08_17_0416.jpg,2.0393
r00032_17_08_17_0417.jpg,1.4641
r00032_17_08_17_0418.jpg,1.4502
r00033_17_08_17_0418.jpg,1.4366
r00033_17_08_17_0419.jpg,1.5717
r00033_17_08_17_0420.jpg,1.6724
r00033_17_08_17_0421.jpg,1.4742
r00033_17_08_17_0422.jpg,1.4879
r00033_17_08_17_0423.jpg,2.0154
r00033_17_08_17_0424.jpg,2.1151
r00033_17_08_17_0425.jpg,2.1949
r00033_17_08_17_0426.jpg,2.114
r00033_17_08_17_0427.jpg,2.1476
r00033_17_08_17_0428.jpg,1.8422
r00033_17_08_17_0429.jpg,1.611
r00033_17_08_17_0430.jpg,1.5587
r00034_17_08_17_0430.jpg,1.5025
r00034_17_08_17_0431.jpg,1.611
r00034_17_08_17_0432.jpg,1.5025
r00034_17_08_17_0433.jpg,2.1283
r00034_17_08_17_0434.jpg,2.0978
r00034_17_08_17_0435.jpg,1.915
r00034_17_08_17_0436.jpg,1.9034
r00034_17_08_17_0437.jpg,2.0515
r00034_17_08_17_0438.jpg,1.8863
r00034_17_08_17_0439.jpg,2.0763
r00034_17_08_17_0440.jpg,1.9028
r00034_17_08_17_0441.jpg,1.5694
r00034_17_08_17_0442.jpg,1.3972
r00035_17_08_17_0442.jpg,1.4581
r00035_17_08_17_0443.jpg,1.5018
r00035_17_08_17_0444.jpg,1.5435
r00035_17_08_17_0445.jpg,1.5025
r00035_17_08_17_0446.jpg,2.0214
r00035_17_08_17_0447.jpg,2.0333
r00035_17_08_17_0448.jpg,1.9811
r00035_17_08_17_0449.jpg,2.1211
r00035_17_08_17_0450.jpg,1.8585
r00035_17_08_17_0451.jpg,2.0064
r00035_17_08_17_0452.jpg,1.9688
r00035_17_08_17_0453.jpg,1.567
r00035_17_08_17_0454.jpg,1.606
r00036_17_08_17_0454.jpg,1.5862
r00036_17_08_17_0455.jpg,1.5482
r00036_17_08_17_0456.jpg,1.5225
r00036_17_08_17_0457.jpg,1.5378
r00036_17_08_17_0458.jpg,1.9326
r00036_17_08_17_0459.jpg,2.0037
r00036_17_08_17_0500.jpg,1.9208
r00036_17_08_17_0501.jpg,1.9525
r00036_17_08_17_0502.jpg,2.0381
r00036_17_08_17_0503.jpg,2.07
r00036_17_08_17_0504.jpg,1.9874
r00036_17_08_17_0505.jpg,2.0037
r00036_17_08_17_0506.jpg,1.611
r00037_17_08_17_0506.jpg,1.5429
r00037_17_08_17_0507.jpg,1.4502
r00037_17_08_17_0508.jpg,1.5528
r00037_17_08_17_0509.jpg,1.4101
r00037_17_08_17_0510.jpg,1.9749
r00037_17_08_17_0511.jpg,2.0037
r00037_17_08_17_0512.jpg,1.9385
r00037_17_08_17_0513.jpg,2.075
r00037_17_08_17_0514.jpg,2.0763
r00037_17_08_17_0515.jpg,1.9874
r00037_17_08_17_0516.jpg,1.9749
r00037_17_08_17_0517.jpg,1.9921
r00037_17_08_17_0518.jpg,1.5911
r00038_17_08_17_0518.jpg,1.5911
r00038_17_08_17_0519.jpg,1.4927
r00038_17_08_17_0520.jpg,1.9162
r00038_17_08_17_0521.jpg,1.6576
r00038_17_08_17_0522.jpg,1.892
r00038_17_08_17_0523.jpg,2.0393
r00038_17_08_17_0524.jpg,1.9092
r00038_17_08_17_0525.jpg,1.9693
r00038_17_08_17_0526.jpg,2.0953
r00038_17_08_17_0527.jpg,2.0515
r00038_17_08_17_0528.jpg,1.9349
r00038_17_08_17_0529.jpg,2.1017
r00038_17_08_17_0530.jpg,1.5724
r00039_17_08_17_0530.jpg,1.5422
r00039_17_08_17_0531.jpg,1.5766
r00039_17_08_17_0532.jpg,1.5911
r00039_17_08_17_0533.jpg,1.5961
r00039_17_08_17_0534.jpg,2.0454
r00039_17_08_17_0535.jpg,1.8476
r00039_17_08_17_0536.jpg,2
r00039_17_08_17_0537.jpg,2.1017
r00039_17_08_17_0538.jpg,1.841
r00039_17_08_17_0539.jpg,2.1798
r00039_17_08_17_0540.jpg,1.9863
r00039_17_08_17_0541.jpg,1.9565
r00039_17_08_17_0542.jpg,1.4783
r00040_17_08_17_0542.jpg,1.3929
r00040_17_08_17_0543.jpg,1.5389
r00040_17_08_17_0544.jpg,1.5389
r00040_17_08_17_0545.jpg,1.601
r00040_17_08_17_0546.jpg,2.1873
r00040_17_08_17_0547.jpg,1.8841
r00040_17_08_17_0548.jpg,2.1146
r00040_17_08_17_0549.jpg,2.1069
r00040_17_08_17_0550.jpg,2.0638
r00040_17_08_17_0551.jpg,1.8609
r00040_17_08_17_0552.jpg,1.9979
r00040_17_08_17_0553.jpg,2.0096
r00040_17_08_17_0554.jpg,1.7624
r00041_17_08_17_0554.jpg,1.4943
r00041_17_08_17_0555.jpg,1.4321
r00041_17_08_17_0556.jpg,1.5575
r00041_17_08_17_0557.jpg,1.4851
r00041_17_08_17_0558.jpg,1.9326
r00041_17_08_17_0559.jpg,2.0154
r00041_17_08_17_0600.jpg,1.9626
r00041_17_08_17_0601.jpg,2.0273
r00041_17_08_17_0602.jpg,1.922
r00041_17_08_17_0603.jpg,1.892
r00041_17_08_17_0604.jpg,1.9921
r00041_17_08_17_0605.jpg,2.0273
r00041_17_08_17_0606.jpg,1.4548
r00042_17_08_17_0606.jpg,1.5814
r00042_17_08_17_0607.jpg,1.2137
r00042_17_08_17_0608.jpg,1.5343
r00042_17_08_17_0609.jpg,1.611
r00042_17_08_17_0610.jpg,1.5253
r00042_17_08_17_0611.jpg,2.0037
r00042_17_08_17_0612.jpg,2.0393
r00042_17_08_17_0613.jpg,2.0237
r00042_17_08_17_0614.jpg,1.9693
r00042_17_08_17_0615.jpg,1.9749
r00042_17_08_17_0616.jpg,2.0576
r00042_17_08_17_0617.jpg,2.0273
r00042_17_08_17_0618.jpg,1.49
r00043_17_08_17_0619.jpg,1.5343
r00043_17_08_17_0620.jpg,1.3804
r00043_17_08_17_0621.jpg,1.4276
r00043_17_08_17_0622.jpg,1.8299
r00043_17_08_17_0623.jpg,2.0037
r00043_17_08_17_0624.jpg,1.9092
r00043_17_08_17_0625.jpg,1.9208
r00043_17_08_17_0626.jpg,1.9806
r00043_17_08_17_0627.jpg,1.9481
r00043_17_08_17_0628.jpg,1.864
r00043_17_08_17_0629.jpg,2.0333
r00043_17_08_17_0630.jpg,1.3762
r00044_17_08_17_0631.jpg,1.4688
r00044_17_08_17_0632.jpg,1.4815
r00044_17_08_17_0633.jpg,1.5074
r00044_17_08_17_0634.jpg,1.892
r00044_17_08_17_0635.jpg,2.0521
r00044_17_08_17_0636.jpg,2.0763
r00044_17_08_17_0637.jpg,1.8977
r00044_17_08_17_0638.jpg,2.1543
r00044_17_08_17_0639.jpg,1.9937
r00044_17_08_17_0640.jpg,2.07
r00044_17_08_17_0641.jpg,1.9886
r00044_17_08_17_0642.jpg,1.4502
r00045_17_08_17_0643.jpg,1.3845
r00045_17_08_17_0644.jpg,1.4188
r00045_17_08_17_0645.jpg,1.601
r00045_17_08_17_0646.jpg,1.8417
r00045_17_08_17_0647.jpg,1.8012
r00045_17_08_17_0648.jpg,2.0273
r00045_17_08_17_0649.jpg,2.2457
r00045_17_08_17_0650.jpg,1.9921
r00045_17_08_17_0651.jpg,2.1299
r00045_17_08_17_0652.jpg,1.9581
r00045_17_08_17_0653.jpg,2.1133
r00045_17_08_17_0654.jpg,1.6263
r00046_17_08_17_0655.jpg,1.7423
r00046_17_08_17_0656.jpg,1.3804
r00046_17_08_17_0657.jpg,1.5119
r00046_17_08_17_0658.jpg,1.8977
r00046_17_08_17_0659.jpg,2.0037
r00046_17_08_17_0700.jpg,2.0454
r00046_17_08_17_0701.jpg,1.9806
r00046_17_08_17_0702.jpg,2.0025
r00046_17_08_17_0703.jpg,1.9749
r00046_17_08_17_0704.jpg,2.0576
r00046_17_08_17_0705.jpg,1.7899
r00046_17_08_17_0706.jpg,1.5911
r00047_17_08_17_0707.jpg,1.5435
r00047_17_08_17_0708.jpg,2.075
r00047_17_08_17_0709.jpg,1.503
r00047_17_08_17_0710.jpg,1.853
r00047_17_08_17_0711.jpg,1.9811
r00047_17_08_17_0712.jpg,2.0454
r00047_17_08_17_0713.jpg,1.2035
r00047_17_08_17_0714.jpg,2.0154
r00047_17_08_17_0715.jpg,1.9874
r00047_17_08_17_0716.jpg,1.8977
r00047_17_08_17_0717.jpg,2.1277
r00047_17_08_17_0718.jpg,1.9034
r00048_17_08_17_0719.jpg,1.5208
r00048_17_08_17_0720.jpg,1.7489
r00048_17_08_17_0721.jpg,1.922
r00048_17_08_17_0722.jpg,1.8951
r00048_17_08_17_0723.jpg,1.9863
r00048_17_08_17_0724.jpg,2.0214
r00048_17_08_17_0725.jpg,1.9208
r00048_17_08_17_0726.jpg,1.9811
r00048_17_08_17_0727.jpg,2.0826
r00048_17_08_17_0728.jpg,1.9811
r00048_17_08_17_0729.jpg,2.086
r00048_17_08_17_0730.jpg,2.0096
r00049_17_08_17_0731.jpg,1.5435
r00049_17_08_17_0732.jpg,1.8702
r00049_17_08_17_0733.jpg,1.9547
r00049_17_08_17_0734.jpg,1.9637
r00049_17_08_17_0735.jpg,1.8585
r00049_17_08_17_0736.jpg,2.0257
r00049_17_08_17_0737.jpg,1.9811
r00049_17_08_17_0738.jpg,1.6418
r00049_17_08_17_0739.jpg,1.9034
r00049_17_08_17_0740.jpg,2.0154
r00049_17_08_17_0741.jpg,1.9267
r00049_17_08_17_0742.jpg,1.9028
r00050_17_08_17_0743.jpg,1.915
r00050_17_08_17_0744.jpg,1.9547
r00050_17_08_17_0745.jpg,1.8585
r00050_17_08_17_0746.jpg,2.1081
r00050_17_08_17_0747.jpg,1.9385
r00050_17_08_17_0748.jpg,2.0515
r00050_17_08_17_0749.jpg,2.0096
